,고객ID,recency,frequency,monetary
1266,USER_1266,2.5649493574615367,3.828641396489095,8.62541421192626
1267,USER_1267,3.1354942159291497,5.365976015021851,9.81065983886142
1268,USER_1268,4.219507705176107,3.4657359027997265,7.941331144802411
1269,USER_1269,2.3978952727983707,2.4849066497880004,6.798810569992765
1270,USER_1270,5.41610040220442,2.995732273553991,7.504006022296386
1271,USER_1271,5.438079308923196,1.9459101490553132,5.512460535664947
1272,USER_1272,5.3471075307174685,2.302585092994046,6.061293735451147
1273,USER_1273,5.4116460518550396,2.0794415416798357,6.365954850916716
1274,USER_1274,5.541263545158426,4.189654742026425,8.622385292893192
1275,USER_1275,3.9318256327243257,2.1972245773362196,5.895779296973574
1276,USER_1276,5.834810737062605,1.0986122886681098,5.07367268910756
1277,USER_1277,5.8971538676367405,2.0794415416798357,6.362303703294916
1278,USER_1278,5.332718793265369,3.784189633918261,7.929454125381274
1279,USER_1279,5.817111159963204,2.6390573296152584,7.054156005349334
1280,USER_1280,4.983606621708336,3.912023005428146,8.224737074661267
1281,USER_1281,3.044522437723423,1.6094379124341003,5.140610370518001
1282,USER_1282,5.831882477283517,3.332204510175204,7.8666916215773
1283,USER_1283,4.897839799950911,3.4011973816621555,7.522465129227131
1284,USER_1284,5.8805329864007,1.6094379124341003,6.102155828950609
1285,USER_1285,4.653960350157523,3.8066624897703196,8.773937075710998
1286,USER_1286,3.4965075614664802,3.8066624897703196,8.445312582999014
1287,USER_1287,4.820281565605037,4.189654742026425,8.56110289405565
1288,USER_1288,5.087596335232384,3.367295829986474,8.072738783376687
1289,USER_1289,4.0943445622221,4.605170185988092,8.733255731439895
1290,USER_1290,5.153291594497779,3.295836866004329,6.799145044258088
1291,USER_1291,5.703782474656201,4.110873864173311,8.42957217408824
1292,USER_1292,4.59511985013459,4.6443908991413725,9.360321227299274
1293,USER_1293,3.4339872044851463,3.332204510175204,8.192232838067566
1294,USER_1294,4.762173934797756,4.61512051684126,8.840840684300627
1295,USER_1295,4.442651256490317,5.267858159063328,9.76257584943936
1296,USER_1296,5.666426688112432,0.6931471805599453,4.840242308167575
1297,USER_1297,5.4638318050256105,3.9889840465642745,7.894981527518962
1298,USER_1298,3.4657359027997265,4.356708826689592,8.658161362526657
1299,USER_1299,3.5263605246161616,2.772588722239781,7.780896309326859
1300,USER_1300,4.927253685157205,2.5649493574615367,7.089535022355039
1301,USER_1301,5.318119993844216,0.6931471805599453,2.900871992530031
1302,USER_1302,5.062595033026967,4.31748811353631,8.381595665808224
1303,USER_1303,5.872117789475416,2.1972245773362196,6.425840998710567
1304,USER_1304,4.48863636973214,0.6931471805599453,2.9564715596006885
1305,USER_1305,5.556828061699537,2.302585092994046,6.897947337991051
1306,USER_1306,5.278114659230517,2.4849066497880004,5.674216339054435
1307,USER_1307,5.272999558563747,2.8903717578961645,7.366514678148019
1308,USER_1308,5.556828061699537,2.8903717578961645,6.015815637971813
1309,USER_1309,2.70805020110221,3.7376696182833684,8.48714627006394
1310,USER_1310,4.418840607796598,3.8066624897703196,8.953888196618232
1311,USER_1311,5.717027701406222,2.4849066497880004,6.095148658384864
1312,USER_1312,3.367295829986474,4.127134385045092,8.486218387116807
1313,USER_1313,5.605802066295998,2.772588722239781,7.174142210893759
1314,USER_1314,4.2626798770413155,3.8066624897703196,8.11112390082659
1315,USER_1315,5.68697535633982,2.9444389791664403,7.237231673090895
1316,USER_1316,1.791759469228055,3.7376696182833684,8.096488549248551
1317,USER_1317,4.727387818712341,4.343805421853684,8.837543305082383
1318,USER_1318,5.272999558563747,2.995732273553991,6.388191589272861
1319,USER_1319,5.337538079701318,3.258096538021482,7.912093517544772
1320,USER_1320,5.0369526024136295,2.1972245773362196,7.112131826556923
1321,USER_1321,5.552959584921617,1.3862943611198906,3.9939715880753135
1322,USER_1322,5.560681631015528,1.791759469228055,6.3606978042940865
1323,USER_1323,5.631211781821365,3.367295829986474,7.740881769595523
1324,USER_1324,5.017279836814924,1.3862943611198906,3.7232808808312687
1325,USER_1325,4.6443908991413725,3.295836866004329,7.939472494245441
1326,USER_1326,4.48863636973214,2.3978952727983707,6.293031033433531
1327,USER_1327,5.662960480135946,0.6931471805599453,4.034063631337171
1328,USER_1328,4.0943445622221,4.394449154672439,8.720298919777937
1329,USER_1329,4.2626798770413155,2.9444389791664403,7.047169334764815
1330,USER_1330,5.857933154483459,2.9444389791664403,7.592991248270747
1331,USER_1331,4.1588830833596715,4.060443010546419,8.859090684682515
1332,USER_1332,4.9344739331306915,2.5649493574615367,6.554004626560651
1333,USER_1333,4.927253685157205,2.6390573296152584,7.130826827704222
1334,USER_1334,4.543294782270004,3.9512437185814275,7.851225285236495
1335,USER_1335,5.318119993844216,0.6931471805599453,5.10594547390058
1336,USER_1336,3.8918202981106265,4.820281565605037,9.132510713701391
1337,USER_1337,5.869296913133774,2.302585092994046,6.8172505345562975
1338,USER_1338,4.477336814478207,3.5553480614894135,8.316982168066449
1339,USER_1339,4.564348191467836,3.1354942159291497,7.547037440049872
1340,USER_1340,4.110873864173311,3.367295829986474,7.6920037945723525
1341,USER_1341,4.574710978503383,4.382026634673881,8.882863554979956
1342,USER_1342,5.25227342804663,3.2188758248682006,7.585859885196814
1343,USER_1343,3.6888794541139363,4.3694478524670215,9.175502520039217
1344,USER_1344,4.382026634673881,4.787491742782046,9.184654291059536
1345,USER_1345,4.976733742420574,2.5649493574615367,6.485215220083507
1346,USER_1346,5.8377304471659395,2.5649493574615367,6.785937866159218
1347,USER_1347,5.805134968916488,2.772588722239781,6.715225798160741
1348,USER_1348,3.091042453358316,4.804021044733257,9.507643265553218
1349,USER_1349,5.66988092298052,3.5263605246161616,7.590190288562407
1350,USER_1350,5.556828061699537,2.3978952727983707,7.500081623926288
1351,USER_1351,5.476463551931511,2.70805020110221,7.245918941478614
1352,USER_1352,5.318119993844216,1.3862943611198906,5.8161881150406645
1353,USER_1353,5.5254529391317835,4.727387818712341,8.974008992264634
1354,USER_1354,5.54907608489522,3.784189633918261,8.457776464800583
1355,USER_1355,2.9444389791664403,6.35088571671474,10.835400420912954
1356,USER_1356,2.8903717578961645,2.6390573296152584,5.599421459331459
1357,USER_1357,4.948759890378168,2.1972245773362196,7.181652779263301
1358,USER_1358,5.831882477283517,5.697093486505405,10.510112872637311
1359,USER_1359,5.857933154483459,2.8903717578961645,7.356854424110363
1360,USER_1360,5.278114659230517,1.791759469228055,6.213347303954769
1361,USER_1361,4.430816798843313,3.58351893845611,8.408299775743245
1362,USER_1362,5.700443573390687,4.07753744390572,8.11925567972864
1363,USER_1363,4.394449154672439,2.1972245773362196,6.804913810082427
1364,USER_1364,4.574710978503383,2.4849066497880004,6.843760609930207
1365,USER_1365,3.091042453358316,3.8918202981106265,8.30225835621441
1366,USER_1366,5.236441962829949,3.7612001156935624,8.52366818333814
1367,USER_1367,5.666426688112432,2.833213344056216,6.645299010282386
1368,USER_1368,5.638354669333745,0.6931471805599453,3.9316295350670645
1369,USER_1369,5.872117789475416,2.302585092994046,7.10210421598881
1370,USER_1370,5.53338948872752,3.295836866004329,7.557175207177606
1371,USER_1371,3.332204510175204,4.543294782270004,9.089493898782909
1372,USER_1372,4.143134726391533,2.9444389791664403,6.874498347080685
1373,USER_1373,4.48863636973214,2.5649493574615367,6.99083644279207
1374,USER_1374,4.5217885770490405,4.553876891600541,8.957216879753988
1375,USER_1375,3.4965075614664802,4.7535901911063645,9.235135418344425
1376,USER_1376,5.641907070938114,4.30406509320417,8.758346391051044
1377,USER_1377,5.147494476813453,3.367295829986474,7.488321494622504
1378,USER_1378,5.8944028342648505,4.07753744390572,8.674528509182464
1379,USER_1379,2.995732273553991,3.713572066704308,7.628848311192481
1380,USER_1380,5.225746673713202,3.4657359027997265,7.016484115472718
1381,USER_1381,5.480638923341991,3.4011973816621555,7.9314644076235625
1382,USER_1382,3.7376696182833684,4.663439094112067,9.358924156785278
1383,USER_1383,5.187385805840755,1.791759469228055,5.674182004879911
1384,USER_1384,5.857933154483459,0.6931471805599453,3.2991646560970036
1385,USER_1385,2.4849066497880004,1.0986122886681098,5.487366244091418
1386,USER_1386,5.43372200355424,2.9444389791664403,6.9788193374131415
1387,USER_1387,5.075173815233827,1.0986122886681098,4.2708157053378795
1388,USER_1388,5.552959584921617,3.713572066704308,8.793789543704278
1389,USER_1389,5.181783550292085,2.3978952727983707,6.798420208568899
1390,USER_1390,4.795790545596741,4.442651256490317,8.800480119355223
1391,USER_1391,2.995732273553991,4.406719247264253,9.224267931673596
1392,USER_1392,5.840641657373398,3.58351893845611,8.438881318317296
1393,USER_1393,3.784189633918261,4.532599493153256,8.535056684905173
1394,USER_1394,5.814130531825066,3.8918202981106265,8.486179190887066
1395,USER_1395,5.8888779583328805,4.454347296253507,9.082943268923737
1396,USER_1396,5.429345628954441,2.0794415416798357,4.95723451736914
1397,USER_1397,3.044522437723423,4.499809670330265,9.462021621858707
1398,USER_1398,5.8377304471659395,4.189654742026425,8.648024943287641
1399,USER_1399,5.560681631015528,2.5649493574615367,6.42884813078442
1400,USER_1400,5.3230099791384085,2.772588722239781,6.493239335353555
1401,USER_1401,4.727387818712341,2.6390573296152584,7.463397468335466
1402,USER_1402,5.159055299214529,2.5649493574615367,6.895925583228558
1403,USER_1403,5.598421958998375,3.6635616461296463,8.298412608498426
1404,USER_1404,5.4680601411351315,3.713572066704308,8.032710849656276
1405,USER_1405,4.276666119016055,2.5649493574615367,6.2302845778072
1406,USER_1406,5.860786223465865,3.367295829986474,7.476330808289032
1407,USER_1407,3.7376696182833684,3.713572066704308,8.008162622241976
1408,USER_1408,2.995732273553991,0.6931471805599453,3.2980566227426418
1409,USER_1409,4.969813299576001,1.791759469228055,4.124065163671182
1410,USER_1410,4.499809670330265,2.1972245773362196,6.2556732633741206
1411,USER_1411,2.995732273553991,5.099866427824199,9.681051251061778
1412,USER_1412,5.6240175061873385,4.204692619390966,8.480552028361002
1413,USER_1413,5.402677381872279,1.9459101490553132,6.752247011382807
1414,USER_1414,5.332718793265369,1.791759469228055,6.544961654035228
1415,USER_1415,3.332204510175204,4.574710978503383,9.152477121561992
1416,USER_1416,4.532599493153256,2.4849066497880004,7.11491577912301
1417,USER_1417,5.075173815233827,1.791759469228055,4.857017805430656
1418,USER_1418,5.278114659230517,3.1354942159291497,7.493122352365488
1419,USER_1419,4.770684624465665,4.356708826689592,8.564338193524572
1420,USER_1420,5.579729825986222,2.70805020110221,6.48641990171294
1421,USER_1421,5.8998973535824915,2.6390573296152584,7.535163217827992
1422,USER_1422,3.8501476017100584,3.6109179126442243,8.018151200476279
1423,USER_1423,4.31748811353631,4.1588830833596715,8.54458848992192
1424,USER_1424,4.836281906951478,3.4011973816621555,7.7369182634595255
1425,USER_1425,4.836281906951478,3.091042453358316,7.419554428717906
1426,USER_1426,3.5263605246161616,3.091042453358316,7.2089185700725045
1427,USER_1427,5.135798437050262,2.833213344056216,7.336962955035206
1428,USER_1428,5.560681631015528,2.9444389791664403,7.658982670618607
1429,USER_1429,4.820281565605037,3.6888794541139363,7.949080910293332
1430,USER_1430,4.672828834461906,4.290459441148391,8.19969225624345
1431,USER_1431,5.703782474656201,0.6931471805599453,4.814214812922799
1432,USER_1432,5.135798437050262,5.049856007249537,9.319150829734262
1433,USER_1433,4.68213122712422,5.5254529391317835,9.992525832303087
1434,USER_1434,5.659482215759621,3.4339872044851463,7.479169759219108
1435,USER_1435,3.912023005428146,4.430816798843313,9.261034436861591
1436,USER_1436,4.382026634673881,2.9444389791664403,7.430203102575915
1437,USER_1437,5.4116460518550396,0.6931471805599453,3.6211358020274167
1438,USER_1438,4.290459441148391,2.3978952727983707,6.42728102355309
1439,USER_1439,3.5553480614894135,3.7612001156935624,8.356435063737843
1440,USER_1440,5.765191102784844,4.02535169073515,8.187357682913623
1441,USER_1441,4.394449154672439,2.772588722239781,6.753822908656959
1442,USER_1442,5.351858133476067,3.8066624897703196,8.321815573979226
1443,USER_1443,4.955827057601261,2.772588722239781,7.176758991911816
1444,USER_1444,5.159055299214529,3.5263605246161616,7.93649216398917
1445,USER_1445,2.6390573296152584,3.58351893845611,8.047192762165382
1446,USER_1446,4.718498871295094,3.58351893845611,7.47053747711687
1447,USER_1447,4.663439094112067,2.3978952727983707,6.169443354467799
1448,USER_1448,5.602118820879701,0.6931471805599453,2.7120422223717475
1449,USER_1449,3.091042453358316,3.332204510175204,7.7234695887074585
1450,USER_1450,3.2188758248682006,3.1780538303479458,8.376120290109801
1451,USER_1451,4.700480365792417,3.784189633918261,7.970622939241285
1452,USER_1452,5.3981627015177525,3.2188758248682006,7.044032897274685
1453,USER_1453,4.48863636973214,4.110873864173311,8.34499937547994
1454,USER_1454,5.552959584921617,1.3862943611198906,4.737425765108562
1455,USER_1455,4.882801922586371,3.1354942159291497,7.081380801297567
1456,USER_1456,4.8283137373023015,2.8903717578961645,7.815077917449942
1457,USER_1457,5.318119993844216,1.0986122886681098,4.877408616946019
1458,USER_1458,4.700480365792417,0.6931471805599453,4.339249605317823
1459,USER_1459,3.58351893845611,3.970291913552122,8.760507929551201
1460,USER_1460,3.5553480614894135,4.02535169073515,8.954526407376045
1461,USER_1461,2.995732273553991,3.091042453358316,7.725259395245399
1462,USER_1462,5.198497031265826,1.6094379124341003,4.324927042633309
1463,USER_1463,5.605802066295998,2.0794415416798357,6.7000912985163135
1464,USER_1464,4.48863636973214,3.713572066704308,7.9252153558156495
1465,USER_1465,5.278114659230517,2.1972245773362196,5.01396308418893
1466,USER_1466,4.2626798770413155,0.6931471805599453,5.720311776607412
1467,USER_1467,4.430816798843313,4.634728988229636,8.824348425131518
