,고객ID,성별,고객지역,가입기간,recency,frequency,monetary,제품카테고리,쿠폰상태,평균구매가치,고객가치,고객수명,고객생애가치,vip
699,USER_0533,여,Chicago,25,232,14,703.35,Apparel,Used,50.239285714285714,703.35,4,2813.4,non-vip
700,USER_0863,남,New York,44,24,25,2559.59,Apparel,Clicked,102.3836,2559.59,10,25595.9,non-vip
701,USER_1051,여,Washington DC,14,132,20,1398.29,Apparel,Used,69.9145,1398.29,7,9788.029999999999,non-vip
702,USER_1119,여,Chicago,45,231,2,36.29,Apparel,Clicked,18.145,36.29,4,145.16,non-vip
703,USER_1402,여,New York,20,173,12,987.24,Nest-USA,Used,82.27,987.24,6,5923.4400000000005,non-vip
704,USER_0548,남,California,6,231,57,4847.49,Apparel,Clicked,85.04368421052631,4847.49,4,19389.96,non-vip
705,USER_1219,여,New Jersey,40,130,122,7185.48,Apparel,Clicked,58.89737704918032,7185.48,7,50298.36,non-vip
706,USER_1192,여,California,5,97,85,6872.47,Apparel,Clicked,80.85258823529412,6872.47,8,54979.76,잠재적vip
707,USER_1344,여,Chicago,14,79,119,9745.41,Apparel,Clicked,81.89420168067227,9745.41,8,77963.28,잠재적vip
708,USER_0553,여,California,39,230,54,2053.7,Apparel,Clicked,38.03148148148148,2053.7,4,8214.8,non-vip
709,USER_1063,여,California,19,230,20,809.95,Apparel,Clicked,40.4975,809.95,4,3239.8,non-vip
710,USER_1208,여,Chicago,39,230,53,2839.36,Apparel,Clicked,53.57283018867925,2839.36,4,11357.44,non-vip
711,USER_0570,남,Chicago,46,195,42,3178.05,Apparel,Clicked,75.66785714285714,3178.05,5,15890.25,non-vip
712,USER_1295,남,New York,26,84,193,17370.32,Apparel,Clicked,90.00165803108808,17370.32,8,138962.56,잠재적vip
713,USER_1173,여,New Jersey,31,229,20,1870.45,Apparel,Clicked,93.52250000000001,1870.4500000000003,4,7481.800000000001,non-vip
714,USER_1271,여,California,4,229,6,246.76,Lifestyle,Used,41.126666666666665,246.76,4,987.04,non-vip
715,USER_0036,남,Chicago,14,34,27,3134.69,Nest-USA,Clicked,116.09962962962963,3134.69,10,31346.9,non-vip
716,USER_1207,남,Chicago,16,5,25,2240.55,Apparel,Clicked,89.62200000000001,2240.55,10,22405.5,vip
717,USER_1374,여,Chicago,27,91,94,7762.72,Apparel,Clicked,82.58212765957447,7762.72,8,62101.76,잠재적vip
718,USER_1234,남,New Jersey,21,29,43,3909.06,Nest-USA,Clicked,90.90837209302326,3909.0600000000004,10,39090.600000000006,잠재적vip
719,USER_1231,남,New Jersey,24,227,8,1195.63,Apparel,Clicked,149.45375,1195.63,4,4782.52,non-vip
720,USER_1396,여,California,11,227,7,141.2,Bags,Clicked,20.17142857142857,141.2,4,564.8,non-vip
721,USER_0691,여,Chicago,29,44,80,7821.76,Nest-USA,Clicked,97.772,7821.76,9,70395.84,잠재적vip
722,USER_0242,여,Chicago,33,225,2,63.32,Apparel,Clicked,31.66,63.32,4,253.28,non-vip
723,USER_0843,여,Chicago,24,65,8,605.15,Apparel,Clicked,75.64375,605.15,9,5446.349999999999,non-vip
724,USER_0540,여,New Jersey,48,112,27,2032.43,Apparel,Clicked,75.2751851851852,2032.4300000000003,7,14227.010000000002,non-vip
725,USER_0267,여,Chicago,24,35,10,2409.89,Nest-USA,Clicked,240.98899999999998,2409.89,10,24098.899999999998,non-vip
726,USER_0360,여,New Jersey,40,26,22,1228.64,Apparel,Clicked,55.84727272727273,1228.64,10,12286.400000000001,non-vip
727,USER_0392,여,Chicago,9,224,3,145.02,Apparel,Clicked,48.34,145.02,4,580.08,non-vip
728,USER_0181,여,Chicago,48,95,15,2151.25,Nest-USA,Clicked,143.41666666666666,2151.25,8,17210.0,non-vip
729,USER_0454,여,Chicago,24,224,1,304.0,Nest-USA,Not Used,304.0,304.0,4,1216.0,non-vip
730,USER_0943,여,New York,44,224,18,841.21,Apparel,Used,46.73388888888889,841.21,4,3364.84,non-vip
731,USER_0994,여,New York,46,223,46,5172.73,Nest-USA,Clicked,112.45065217391303,5172.73,4,20690.92,non-vip
732,USER_1422,여,New York,12,46,36,3034.56,Apparel,Clicked,84.29333333333334,3034.56,9,27311.04,non-vip
733,USER_0774,여,Chicago,23,223,1,8.39,Office,Used,8.39,8.39,4,33.56,non-vip
734,USER_1028,남,New York,15,28,18,1891.77,Nest-USA,Clicked,105.09833333333333,1891.77,10,18917.7,non-vip
735,USER_0539,여,New York,15,223,26,1017.85,Apparel,Clicked,39.14807692307692,1017.8499999999999,4,4071.3999999999996,non-vip
736,USER_1437,남,California,28,223,1,36.38,Drinkware,Clicked,36.38,36.38,4,145.52,non-vip
737,USER_0027,여,Chicago,32,223,3,46.58,Office,Used,15.526666666666666,46.58,4,186.32,non-vip
738,USER_1085,여,New York,12,223,1,31.08,Apparel,Used,31.08,31.08,4,124.32,non-vip
739,USER_0649,남,Washington DC,34,153,41,3180.74,Apparel,Used,77.5790243902439,3180.74,6,19084.44,non-vip
740,USER_1146,여,New York,15,222,18,672.46,Apparel,Clicked,37.35888888888889,672.46,4,2689.84,non-vip
741,USER_0997,남,Chicago,12,222,10,524.0,Office,Used,52.4,524.0,4,2096.0,non-vip
742,USER_0918,남,California,21,222,17,547.36,Office,Clicked,32.19764705882353,547.36,4,2189.44,non-vip
743,USER_0957,남,California,11,222,3,681.0,Nest-USA,Not Used,227.0,681.0,4,2724.0,non-vip
744,USER_1179,여,New Jersey,19,221,28,1502.04,Apparel,Clicked,53.644285714285715,1502.04,4,6008.16,non-vip
745,USER_0416,남,New York,39,215,48,3341.61,Nest-USA,Clicked,69.61687500000001,3341.6100000000006,5,16708.050000000003,non-vip
746,USER_0635,남,California,27,221,25,935.85,Apparel,Clicked,37.434,935.8499999999999,4,3743.3999999999996,non-vip
747,USER_0235,여,California,9,221,32,1904.75,Apparel,Clicked,59.5234375,1904.75,4,7619.0,non-vip
748,USER_1413,여,California,9,221,6,854.98,Nest-USA,Clicked,142.49666666666667,854.98,4,3419.92,non-vip
749,USER_1086,여,New York,40,220,15,1851.58,Nest-USA,Clicked,123.43866666666666,1851.58,4,7406.32,non-vip
750,USER_0942,남,Chicago,19,29,36,1560.46,Apparel,Clicked,43.346111111111114,1560.46,10,15604.6,non-vip
751,USER_0006,여,New York,21,190,91,7349.06,Apparel,Clicked,80.7589010989011,7349.06,5,36745.3,non-vip
752,USER_0482,남,Chicago,41,33,241,16124.58,Apparel,Clicked,66.90697095435685,16124.580000000002,10,161245.80000000002,vip
753,USER_1172,남,California,17,217,25,2059.16,Nest-USA,Clicked,82.3664,2059.16,5,10295.8,non-vip
754,USER_0508,남,New Jersey,47,105,117,10585.5,Apparel,Clicked,90.47435897435898,10585.5,8,84684.0,non-vip
755,USER_1109,여,Chicago,36,216,16,802.38,Nest-USA,Clicked,50.14875,802.38,5,4011.9,non-vip
756,USER_1013,남,New Jersey,28,70,14,1337.73,Bags,Clicked,95.55214285714285,1337.73,9,12039.57,non-vip
757,USER_1243,여,New Jersey,11,45,48,4522.66,Nest-USA,Clicked,94.22208333333333,4522.66,9,40703.94,잠재적vip
758,USER_1023,여,New York,19,216,16,1418.37,Nest-USA,Clicked,88.648125,1418.37,5,7091.849999999999,non-vip
759,USER_1084,여,Chicago,15,215,55,3745.51,Nest-USA,Clicked,68.10018181818182,3745.51,5,18727.550000000003,non-vip
760,USER_1006,여,Chicago,29,126,53,4661.17,Apparel,Clicked,87.94660377358491,4661.17,7,32628.190000000002,non-vip
761,USER_1332,여,California,7,138,12,701.05,Apparel,Clicked,58.42083333333333,701.05,7,4907.349999999999,non-vip
762,USER_0247,남,California,19,215,5,505.48,Nest-USA,Clicked,101.096,505.48,5,2527.4,non-vip
763,USER_0136,남,New Jersey,15,90,12,1045.39,Nest-USA,Clicked,87.11583333333334,1045.39,8,8363.12,non-vip
764,USER_0207,남,California,33,159,52,3241.61,Apparel,Used,62.338653846153846,3241.61,6,19449.66,non-vip
765,USER_0146,남,Chicago,32,213,58,3661.64,Apparel,Clicked,63.13172413793103,3661.64,5,18308.2,non-vip
766,USER_0759,남,California,50,194,20,1546.41,Nest-USA,Clicked,77.32050000000001,1546.4100000000003,5,7732.050000000001,non-vip
767,USER_0371,여,New Jersey,4,213,28,1347.78,Office,Clicked,48.135,1347.78,5,6738.9,non-vip
768,USER_0501,여,California,20,41,20,1833.59,Nest-USA,Clicked,91.67949999999999,1833.5899999999997,9,16502.309999999998,non-vip
769,USER_0934,여,California,9,136,38,2392.31,Apparel,Clicked,62.95552631578947,2392.31,7,16746.17,non-vip
770,USER_1300,여,New York,11,137,12,1198.35,Nest-USA,Used,99.8625,1198.35,7,8388.449999999999,non-vip
771,USER_0440,남,Chicago,48,212,12,734.28,Apparel,Clicked,61.19,734.28,5,3671.3999999999996,non-vip
772,USER_0296,여,New York,21,194,27,1463.69,Apparel,Clicked,54.21074074074074,1463.69,5,7318.450000000001,non-vip
773,USER_0320,여,New York,5,212,15,1155.91,Apparel,Clicked,77.06066666666668,1155.91,5,5779.55,non-vip
774,USER_1128,여,California,6,212,12,381.23,Apparel,Clicked,31.769166666666667,381.23,5,1906.15,non-vip
775,USER_1257,남,New Jersey,15,211,9,1024.44,Nest-USA,Clicked,113.82666666666667,1024.44,5,5122.200000000001,non-vip
776,USER_1255,여,Chicago,24,210,73,6731.72,Nest-USA,Clicked,92.21534246575342,6731.72,5,33658.6,non-vip
777,USER_1191,남,California,29,20,60,5874.33,Nest-USA,Used,97.9055,5874.33,10,58743.3,vip
778,USER_0145,남,New Jersey,34,210,1,244.0,Nest-USA,Clicked,244.0,244.0,5,1220.0,non-vip
779,USER_0887,남,Chicago,44,209,29,2125.45,Drinkware,Clicked,73.29137931034482,2125.45,5,10627.25,non-vip
780,USER_0782,여,California,42,209,6,177.7,Apparel,Clicked,29.616666666666664,177.7,5,888.5,non-vip
781,USER_1272,남,New York,11,209,9,427.93,Apparel,Clicked,47.54777777777778,427.93000000000006,5,2139.6500000000005,non-vip
782,USER_0287,여,California,33,105,87,3926.67,Apparel,Clicked,45.13413793103448,3926.6699999999996,8,31413.359999999997,non-vip
783,USER_0510,여,California,13,35,47,3803.49,Apparel,Clicked,80.92531914893617,3803.49,10,38034.899999999994,잠재적vip
784,USER_0900,여,California,10,208,20,1779.95,Apparel,Clicked,88.9975,1779.95,5,8899.75,non-vip
785,USER_0204,여,Washington DC,2,208,7,310.29,Apparel,Clicked,44.32714285714286,310.29,5,1551.45,non-vip
786,USER_0283,남,Chicago,38,152,32,1079.86,Apparel,Clicked,33.745625,1079.86,6,6479.16,non-vip
787,USER_0684,여,New York,40,153,5,271.13,Apparel,Not Used,54.226,271.13,6,1626.78,non-vip
788,USER_1144,남,California,47,208,8,360.24,Apparel,Clicked,45.03,360.24,5,1801.2,non-vip
789,USER_0243,여,New York,35,208,35,2435.52,Apparel,Clicked,69.58628571428571,2435.52,5,12177.6,non-vip
790,USER_0452,여,California,12,207,4,342.37,Nest-USA,Not Used,85.5925,342.37,5,1711.85,non-vip
791,USER_1319,여,New Jersey,11,207,25,2729.1,Nest-USA,Clicked,109.164,2729.1,5,13645.5,non-vip
792,USER_0854,여,Chicago,4,207,16,990.64,Drinkware,Clicked,61.915,990.64,5,4953.2,non-vip
793,USER_0930,여,New York,5,174,19,2409.11,Apparel,Clicked,126.79526315789474,2409.11,6,14454.66,non-vip
794,USER_1278,남,Chicago,32,206,43,2776.91,Apparel,Clicked,64.5793023255814,2776.91,5,13884.55,non-vip
795,USER_1414,여,California,48,206,5,694.73,Apparel,Clicked,138.946,694.73,5,3473.65,non-vip
796,USER_0644,남,Washington DC,4,206,17,995.09,Apparel,Clicked,58.534705882352945,995.09,5,4975.45,non-vip
797,USER_0088,남,California,13,206,2,44.28,Apparel,Clicked,22.14,44.28,5,221.4,non-vip
798,USER_0817,여,Chicago,6,206,20,1298.34,Apparel,Clicked,64.917,1298.3400000000001,5,6491.700000000001,non-vip
799,USER_0217,남,New York,4,205,61,4432.21,Apparel,Clicked,72.65918032786885,4432.21,5,22161.05,non-vip
800,USER_1184,여,California,28,13,27,1795.54,Apparel,Clicked,66.50148148148148,1795.54,10,17955.4,vip
801,USER_0770,남,California,28,204,26,1409.46,Apparel,Clicked,54.21,1409.46,5,7047.3,non-vip
802,USER_0676,여,California,22,204,11,412.23,Apparel,Clicked,37.47545454545455,412.23,5,2061.15,non-vip
803,USER_0158,여,Chicago,21,204,17,357.92,Apparel,Used,21.054117647058824,357.92,5,1789.6000000000001,non-vip
804,USER_0835,여,Chicago,40,129,99,7042.56,Apparel,Clicked,71.1369696969697,7042.56,7,49297.920000000006,non-vip
805,USER_1400,남,New York,47,204,15,659.66,Apparel,Clicked,43.977333333333334,659.66,5,3298.2999999999997,non-vip
806,USER_0729,여,New York,3,119,19,625.32,Apparel,Used,32.911578947368426,625.32,7,4377.240000000001,non-vip
807,USER_1335,여,California,38,203,1,164.0,Nest-USA,Clicked,164.0,164.0,5,820.0,non-vip
808,USER_0812,남,Washington DC,19,124,50,4098.82,Apparel,Clicked,81.9764,4098.82,7,28691.739999999998,non-vip
809,USER_0064,여,New Jersey,10,203,67,6149.35,Apparel,Clicked,91.78134328358209,6149.35,5,30746.75,non-vip
810,USER_1147,여,Washington DC,29,203,3,61.67,Apparel,Clicked,20.55666666666667,61.67,5,308.35,non-vip
811,USER_0366,여,New York,38,203,1,17.89,Apparel,Used,17.89,17.89,5,89.45,non-vip
812,USER_1301,여,Chicago,17,203,1,17.19,Apparel,Used,17.19,17.19,5,85.95,non-vip
813,USER_0253,여,Washington DC,12,203,1,59.16,Apparel,Clicked,59.16,59.16,5,295.79999999999995,non-vip
814,USER_1352,여,Chicago,35,203,3,334.69,Apparel,Used,111.56333333333333,334.69,5,1673.45,non-vip
815,USER_0823,남,New York,10,203,2,314.78,Drinkware,Clicked,157.39,314.78,5,1573.8999999999999,non-vip
816,USER_1177,여,New York,42,203,38,4067.27,Apparel,Clicked,107.03342105263158,4067.27,5,20336.35,non-vip
817,USER_1264,여,Chicago,7,203,10,299.47,Apparel,Clicked,29.947000000000003,299.47,5,1497.3500000000001,non-vip
818,USER_1034,여,California,31,187,9,762.59,Apparel,Used,84.73222222222222,762.5899999999999,5,3812.95,non-vip
819,USER_0265,여,Chicago,17,202,14,1245.73,Apparel,Clicked,88.98071428571428,1245.73,5,6228.65,non-vip
820,USER_0383,여,New York,31,59,12,1512.46,Apparel,Clicked,126.03833333333334,1512.46,9,13612.14,non-vip
821,USER_1136,여,California,18,76,32,1715.69,Apparel,Clicked,53.6153125,1715.69,8,13725.52,non-vip
822,USER_0720,여,California,2,202,12,292.78,Apparel,Clicked,24.39833333333333,292.78,5,1463.8999999999999,non-vip
823,USER_1134,여,New York,13,172,6,362.52,Office,Clicked,60.419999999999995,362.52,6,2175.12,non-vip
824,USER_0775,여,New York,18,202,8,352.36,Apparel,Clicked,44.045,352.36,5,1761.8000000000002,non-vip
825,USER_0910,여,California,15,202,15,930.71,Apparel,Clicked,62.047333333333334,930.71,5,4653.55,non-vip
826,USER_0628,여,California,50,202,19,2265.34,Nest-USA,Clicked,119.22842105263159,2265.34,5,11326.7,non-vip
827,USER_1045,여,Chicago,48,109,52,3690.13,Apparel,Clicked,70.96403846153846,3690.13,8,29521.04,non-vip
828,USER_1131,여,Chicago,5,20,33,3796.93,Nest-USA,Clicked,115.05848484848484,3796.93,10,37969.299999999996,vip
829,USER_1052,여,California,18,24,60,3246.74,Apparel,Clicked,54.11233333333333,3246.74,10,32467.399999999998,vip
830,USER_0998,여,New York,13,201,40,2520.05,Apparel,Clicked,63.001250000000006,2520.05,5,12600.25,non-vip
831,USER_0507,여,New Jersey,7,201,8,279.8,Apparel,Clicked,34.975,279.8,5,1399.0,non-vip
832,USER_0797,여,Chicago,41,201,22,1403.3,Apparel,Used,63.78636363636363,1403.3,5,7016.5,non-vip
833,USER_0173,남,California,23,131,6,1261.44,Notebooks & Journals,Not Used,210.24,1261.44,7,8830.08,non-vip
834,USER_1069,남,New York,16,118,47,3040.18,Apparel,Clicked,64.68468085106383,3040.1800000000003,7,21281.260000000002,non-vip
835,USER_0636,남,New York,12,200,13,1015.1,Apparel,Clicked,78.08461538461539,1015.1,5,5075.5,non-vip
836,USER_1067,여,California,9,200,30,2490.48,Apparel,Clicked,83.016,2490.48,5,12452.4,non-vip
837,USER_1170,남,California,5,200,16,2139.54,Apparel,Clicked,133.72125,2139.54,5,10697.7,non-vip
838,USER_0151,여,New Jersey,23,123,17,1286.12,Apparel,Used,75.65411764705881,1286.12,7,9002.84,non-vip
839,USER_0760,여,New Jersey,38,199,24,2612.33,Nest-USA,Clicked,108.84708333333333,2612.33,5,13061.65,non-vip
840,USER_0567,여,New Jersey,41,199,16,3319.15,Apparel,Clicked,207.446875,3319.15,5,16595.75,non-vip
841,USER_0756,여,California,10,95,138,11065.78,Apparel,Clicked,80.18681159420291,11065.78,8,88526.24,non-vip
842,USER_0485,여,New Jersey,49,17,22,839.92,Apparel,Clicked,38.17818181818182,839.9200000000001,10,8399.2,non-vip
843,USER_1205,남,California,3,112,12,1382.14,Nest-USA,Clicked,115.17833333333334,1382.14,7,9674.980000000001,non-vip
844,USER_0591,남,New York,45,41,37,2682.61,Apparel,Used,72.50297297297297,2682.6099999999997,9,24143.489999999998,non-vip
845,USER_0690,여,New Jersey,43,187,56,3035.45,Apparel,Clicked,54.20446428571428,3035.45,5,15177.25,non-vip
846,USER_1334,여,New York,42,93,51,2567.88,Apparel,Clicked,50.35058823529412,2567.88,8,20543.04,non-vip
847,USER_0968,여,Chicago,44,163,21,2275.34,Nest-USA,Clicked,108.34952380952382,2275.34,6,13652.04,non-vip
848,USER_0813,남,Chicago,48,196,31,1339.38,Office,Used,43.20580645161291,1339.38,5,6696.900000000001,non-vip
849,USER_0846,여,Chicago,28,196,25,2218.44,Apparel,Clicked,88.7376,2218.44,5,11092.2,non-vip
850,USER_1025,남,California,49,196,21,2149.0,Nest-USA,Used,102.33333333333333,2149.0,5,10745.0,non-vip
851,USER_0304,여,California,20,48,52,3844.38,Office,Clicked,73.93038461538461,3844.3799999999997,9,34599.42,잠재적vip
852,USER_1286,남,Chicago,30,32,44,4652.21,Nest-USA,Used,105.73204545454546,4652.21,10,46522.1,잠재적vip
853,USER_0612,남,Chicago,40,195,2,68.76,Apparel,Clicked,34.38,68.76,5,343.8,non-vip
854,USER_0841,남,Washington DC,26,195,4,127.29,Apparel,Used,31.8225,127.29,5,636.45,non-vip
855,USER_0495,여,Chicago,40,195,4,156.71,Apparel,Clicked,39.1775,156.71,5,783.5500000000001,non-vip
856,USER_1444,남,New York,19,173,33,2796.53,Apparel,Clicked,84.74333333333334,2796.53,6,16779.18,non-vip
857,USER_0753,남,California,37,195,8,1257.66,Apparel,Clicked,157.2075,1257.66,5,6288.3,non-vip
858,USER_0598,남,Chicago,46,18,33,2931.91,Nest-USA,Used,88.84575757575757,2931.91,10,29319.1,vip
859,USER_0960,남,New York,24,195,16,716.96,Apparel,Clicked,44.81,716.96,5,3584.8,non-vip
860,USER_1453,남,Washington DC,44,88,60,4208.08,Apparel,Clicked,70.13466666666666,4208.08,8,33664.64,non-vip
861,USER_0789,여,California,23,194,50,5968.88,Nest-USA,Clicked,119.3776,5968.88,5,29844.4,non-vip
862,USER_1088,여,Chicago,31,36,20,2752.37,Nest-USA,Clicked,137.61849999999998,2752.37,10,27523.699999999997,non-vip
863,USER_1048,남,California,43,15,57,5699.48,Nest-USA,Clicked,99.99087719298245,5699.48,10,56994.799999999996,vip
864,USER_0490,남,California,41,80,42,3319.42,Apparel,Clicked,79.03380952380952,3319.42,8,26555.36,non-vip
865,USER_1124,여,Chicago,9,193,19,1393.81,Apparel,Clicked,73.35842105263157,1393.81,5,6969.049999999999,non-vip
866,USER_0571,여,Washington DC,4,173,18,1224.57,Apparel,Clicked,68.03166666666667,1224.57,6,7347.42,non-vip
867,USER_0704,여,Chicago,45,132,4,68.1,Apparel,Used,17.025,68.1,7,476.69999999999993,non-vip
868,USER_0460,여,California,19,193,11,965.74,Nest-USA,Clicked,87.79454545454546,965.74,5,4828.7,non-vip
869,USER_0379,여,California,39,193,18,1031.03,Apparel,Clicked,57.279444444444444,1031.03,5,5155.15,non-vip
870,USER_1464,남,New York,43,88,40,2765.16,Apparel,Clicked,69.12899999999999,2765.16,8,22121.28,non-vip
871,USER_1356,남,Chicago,25,17,13,269.27,Office,Clicked,20.713076923076922,269.27,10,2692.7,non-vip
872,USER_1239,남,Chicago,6,4,62,7113.98,Nest-USA,Clicked,114.7416129032258,7113.98,10,71139.79999999999,vip
873,USER_0002,남,California,39,74,23,1508.56,Office,Clicked,65.5895652173913,1508.5599999999997,8,12068.479999999998,non-vip
874,USER_0653,여,New York,4,191,50,4326.4,Nest-USA,Clicked,86.52799999999999,4326.4,5,21632.0,non-vip
875,USER_0180,여,California,37,52,72,5771.15,Apparel,Clicked,80.1548611111111,5771.15,9,51940.35,잠재적vip
876,USER_0552,남,Chicago,40,11,22,1938.33,Nest-USA,Clicked,88.1059090909091,1938.3300000000002,10,19383.300000000003,non-vip
877,USER_0160,여,New York,44,186,2,30.66,Apparel,Clicked,15.33,30.66,5,153.3,non-vip
878,USER_0323,여,Chicago,49,190,20,1931.32,Nest-USA,Clicked,96.566,1931.3200000000002,5,9656.6,non-vip
879,USER_0058,남,Chicago,41,189,10,1539.74,Nest-USA,Clicked,153.974,1539.7399999999998,5,7698.699999999999,non-vip
880,USER_0128,여,Chicago,19,65,56,4326.95,Apparel,Clicked,77.26696428571428,4326.95,9,38942.549999999996,잠재적vip
881,USER_0608,여,Chicago,26,103,59,4834.26,Nest-USA,Clicked,81.93661016949153,4834.26,8,38674.08,잠재적vip
882,USER_0844,남,California,19,189,12,1765.13,Nest-USA,Clicked,147.09416666666667,1765.13,5,8825.650000000001,non-vip
883,USER_0019,여,California,37,75,30,1833.86,Apparel,Clicked,61.12866666666666,1833.86,8,14670.88,non-vip
884,USER_1213,여,New York,10,6,85,8408.22,Nest-USA,Clicked,98.92023529411765,8408.22,10,84082.2,vip
885,USER_1054,여,Chicago,34,188,1,18.99,Drinkware,Clicked,18.99,18.99,5,94.94999999999999,non-vip
886,USER_0108,남,Chicago,25,45,25,1838.32,Nest-USA,Clicked,73.5328,1838.32,9,16544.88,non-vip
887,USER_0707,남,New Jersey,29,188,9,369.75,Apparel,Clicked,41.083333333333336,369.75,5,1848.75,non-vip
888,USER_1372,남,New York,37,62,18,966.29,Apparel,Clicked,53.68277777777777,966.29,9,8696.61,non-vip
889,USER_1137,여,Chicago,3,173,13,1233.46,Nest-USA,Clicked,94.88153846153847,1233.46,6,7400.76,non-vip
890,USER_0692,여,Chicago,30,188,4,357.5,Nest-USA,Clicked,89.375,357.5,5,1787.5,non-vip
891,USER_0405,남,California,41,188,39,1670.77,Apparel,Clicked,42.84025641025641,1670.77,5,8353.85,non-vip
892,USER_0188,남,California,50,188,11,553.01,Apparel,Clicked,50.27363636363636,553.01,5,2765.05,non-vip
893,USER_0098,여,California,7,66,15,1392.78,Apparel,Used,92.852,1392.78,9,12535.02,non-vip
894,USER_0376,여,New Jersey,6,35,71,12168.24,Nest-USA,Clicked,171.38366197183097,12168.24,10,121682.4,잠재적vip
895,USER_0439,남,California,29,46,70,10337.77,Apparel,Clicked,147.68242857142857,10337.77,9,93039.93000000001,잠재적vip
896,USER_0100,여,New Jersey,45,187,30,1725.1,Apparel,Clicked,57.50333333333333,1725.1,5,8625.5,non-vip
897,USER_1102,남,New York,27,186,30,3475.34,Nest-USA,Clicked,115.84466666666667,3475.34,5,17376.7,non-vip
898,USER_1380,여,New York,29,185,31,1113.86,Apparel,Used,35.93096774193548,1113.86,5,5569.299999999999,non-vip
899,USER_0089,여,California,32,32,74,7026.45,Apparel,Clicked,94.95202702702703,7026.45,10,70264.5,잠재적vip
900,USER_0527,여,Washington DC,10,146,70,5990.84,Apparel,Clicked,85.58342857142857,5990.84,7,41935.880000000005,non-vip
901,USER_1226,여,Chicago,6,182,42,4829.65,Nest-USA,Clicked,114.99166666666666,4829.65,6,28977.899999999998,non-vip
902,USER_1049,남,New York,31,181,87,8382.63,Nest-USA,Clicked,96.35206896551723,8382.63,6,50295.78,non-vip
903,USER_1460,여,Washington DC,5,34,55,7741.86,Nest-USA,Clicked,140.7610909090909,7741.86,10,77418.59999999999,잠재적vip
904,USER_1223,남,New York,32,180,17,1173.09,Apparel,Clicked,69.00529411764705,1173.09,6,7038.539999999999,non-vip
905,USER_1462,남,California,45,180,4,74.56,Apparel,Clicked,18.64,74.56,6,447.36,non-vip
906,USER_0936,남,Chicago,29,180,10,1162.68,Nest-USA,Clicked,116.268,1162.68,6,6976.08,non-vip
907,USER_0008,여,California,27,41,77,10383.84,Apparel,Clicked,134.85506493506495,10383.84,9,93454.56,잠재적vip
908,USER_0572,남,California,45,91,290,22032.54,Apparel,Clicked,75.97427586206896,22032.54,8,176260.32,non-vip
909,USER_0164,여,California,43,179,14,1117.0,Lifestyle,Clicked,79.78571428571429,1117.0,6,6702.0,non-vip
910,USER_0737,여,Chicago,47,178,17,685.52,Apparel,Clicked,40.32470588235294,685.52,6,4113.12,non-vip
911,USER_0428,남,New York,32,119,59,6443.75,Nest-USA,Clicked,109.21610169491525,6443.75,7,45106.25,non-vip
912,USER_0431,남,Chicago,23,27,7,599.01,Nest-USA,Used,85.57285714285715,599.01,10,5990.1,non-vip
913,USER_0210,여,New York,20,179,1,113.1,Nest-USA,Used,113.1,113.1,6,678.5999999999999,non-vip
914,USER_1181,여,Chicago,29,179,3,365.0,Nest-USA,Clicked,121.66666666666667,365.0,6,2190.0,non-vip
915,USER_0185,여,New York,15,178,6,337.11,Bags,Clicked,56.185,337.11,6,2022.66,non-vip
916,USER_1299,남,California,25,33,15,2393.42,Nest-USA,Used,159.56133333333335,2393.42,10,23934.2,non-vip
917,USER_1159,여,New Jersey,23,177,2,96.69,Apparel,Not Used,48.345,96.69,6,580.14,non-vip
918,USER_0433,남,California,8,177,1,21.19,Apparel,Clicked,21.19,21.19,6,127.14000000000001,non-vip
919,USER_0787,여,New York,21,44,27,2941.22,Nest-USA,Used,108.93407407407406,2941.22,9,26470.98,non-vip
920,USER_1427,여,New York,6,169,16,1535.04,Nest-USA,Clicked,95.94,1535.04,6,9210.24,non-vip
921,USER_0771,여,New York,4,174,58,6523.1,Nest-USA,Clicked,112.46724137931035,6523.1,6,39138.600000000006,non-vip
922,USER_0665,남,New York,2,160,82,6231.38,Apparel,Clicked,75.99243902439025,6231.380000000001,6,37388.280000000006,non-vip
923,USER_0022,남,New York,9,173,16,802.78,Apparel,Used,50.17375,802.78,6,4816.68,non-vip
924,USER_0093,남,New York,27,173,5,232.98,Notebooks & Journals,Clicked,46.596,232.98,6,1397.8799999999999,non-vip
925,USER_0708,남,Chicago,16,173,3,87.36,Apparel,Used,29.12,87.36,6,524.16,non-vip
926,USER_1209,여,California,9,59,9,190.76,Apparel,Used,21.195555555555554,190.76,9,1716.84,non-vip
927,USER_0599,여,New Jersey,21,173,8,263.52,Apparel,Clicked,32.94,263.52,6,1581.12,non-vip
928,USER_0186,여,New York,35,173,1,15.99,Headgear,Clicked,15.99,15.99,6,95.94,non-vip
929,USER_0959,여,Chicago,37,173,54,4524.92,Apparel,Clicked,83.79481481481481,4524.92,6,27149.52,non-vip
930,USER_0291,남,Washington DC,6,173,11,347.34,Apparel,Used,31.576363636363634,347.34,6,2084.04,non-vip
931,USER_0050,여,New York,28,172,16,1357.43,Apparel,Clicked,84.839375,1357.43,6,8144.58,non-vip
932,USER_1241,여,California,45,172,37,6610.2,Apparel,Used,178.65405405405406,6610.2,6,39661.2,non-vip
